iter	RMSE
304	464.6777105
305	464.2077101
306	463.8710321
307	463.2716199
308	462.5341694
309	462.2232482
310	461.8634897
311	461.4799674
312	461.1545629
313	460.7939168
314	460.3192936
315	460.0247874
316	459.5937872
317	459.3495409
318	458.9450388
319	458.6304674
320	458.2470262
321	457.8728428
322	457.4720421
323	457.108969
324	456.7805291
325	456.4157846
326	455.9219653
327	455.5199364
328	455.1477351
329	454.764717
330	454.5963734
331	454.0847322
332	453.6704514
333	453.4368531
334	453.1057871
335	452.6965314
336	452.414947
337	452.1153119
338	451.7746634
339	451.4197287
340	451.0206919
341	450.6967954
342	450.3473982
343	450.0055784
344	449.3741781
345	448.9293004
346	448.6478234
347	448.3192731
348	447.8483463
349	447.4805803
350	447.1508796
351	446.8979059
352	446.4887285
353	446.1902917
354	445.9016788
355	445.5994117
356	445.2995842
357	444.9245897
358	444.4423716
359	444.1309366
360	443.6677653
361	443.2661196
362	442.8625301
363	442.5888109
364	442.0917737
365	441.614237
366	441.3255054
367	441.0257693
368	440.7507217
369	440.4911077
370	440.2182707
371	439.9625352
372	439.6570164
373	439.3143014
374	439.0394422
375	438.6104287
376	438.3253367
377	438.095966
378	437.6204793
379	437.3224918
380	436.8146893
381	436.3914807
382	436.1068012
383	435.7141661
384	435.4456101
385	435.1438255
386	434.9084758
387	434.6918502
388	434.3454168
389	433.9710685
390	433.5784883
391	433.37215
392	433.0952248
393	432.8445228
394	432.4979201
395	432.2941499
396	431.9481799
397	431.5335644
398	431.1435862
399	430.9526895
400	430.6120081
401	430.2965397
402	429.9179695
403	429.6217204
404	429.3650675
405	429.0185856
406	428.5294578
407	428.2580419
408	427.9586025
409	427.6933463
410	427.4022891
411	427.1681448
412	426.8706341
413	426.5359521
414	426.3000227
415	426.1149811
416	425.8025056
417	425.5913811
418	425.3003299
419	425.0774101
420	424.7238829
421	424.4077559
422	424.1213619
423	423.8860507
424	423.4653948
425	423.2833754
426	423.0942812
427	422.8649198
428	422.5542729
429	422.333923
430	422.0185087
431	421.7914236
432	421.5979409
433	421.4176869
434	421.1361513
435	420.7310831
436	420.4281355
437	420.2186878
438	419.9477859
439	419.651978
440	419.3915071
441	419.2009628
442	418.851927
443	418.680326
444	418.4870853
445	418.2181688
446	417.9120271
447	417.6997446
448	417.2457626
449	416.9600611
450	416.7285371
451	416.4454792
452	416.102834
453	415.8823509
454	415.7368849
455	415.4399634
456	415.0407856
457	414.8518936
458	414.6008987
459	414.4033188
460	414.2379526
461	413.9825425
462	413.8066486
463	413.374218
464	413.0089965
465	412.8117252
466	412.6535049
467	412.4132337
468	412.1583462
469	411.9358312
470	411.6953727
471	411.4650589
472	411.2569722
473	411.1057318
474	410.8919333
475	410.6690052
476	410.527525
477	410.223306
478	409.9938358
479	409.80387
480	409.5935137
481	409.3870255
482	409.162587
483	408.9473175
484	408.5553397
485	408.1689659
486	407.9726963
487	407.6582431
488	407.5206014
489	407.2946178
490	407.1069984
491	407.0042054
492	406.7937051
493	406.5748827
494	406.3964833
495	406.205226
496	406.039101
497	405.8481356
498	405.7000708
499	405.4374301
500	405.2194452
501	404.9861434
502	404.7092339
503	404.5942662
504	404.3884999
505	404.1702875
506	403.9150015
507	403.5752113
508	403.2387608
509	402.941025
510	402.7561919
511	402.596947
512	402.4409231
513	402.2259608
514	402.0434996
515	401.8532667
516	401.6709034
517	401.5207755
518	401.3191668
519	401.1553763
520	401.0118758
521	400.7650443
522	400.6230439
523	400.4955091
524	400.3050587
525	400.1328749
526	399.9211461
527	399.780962
528	399.6272762
529	399.4467531
530	399.2296082
531	398.9662709
532	398.7442576
533	398.5334282
534	398.3751624
535	398.1993283
536	398.0382166
537	397.8904289
538	397.7223279
539	397.5635715
540	397.41826
541	397.2470172
542	396.9535979
543	396.799497
544	396.6673329
545	396.4253976
546	396.2694958
547	396.0653742
548	395.895741
549	395.7488346
550	395.6440176
551	395.4921871
552	395.251217
553	395.1126216
554	394.9390495
555	394.6976003
556	394.506456
557	394.3959693
558	394.2092742
559	394.018211
560	393.7760684
561	393.6116674
562	393.3291604
563	393.1933255
564	393.0768249
565	392.9350685
566	392.7120543
567	392.5244977
568	392.2935858
569	392.0664345
570	391.9395964
571	391.765921
572	391.5865401
573	391.3007009
574	391.1391163
575	391.0244894
576	390.8632168
577	390.7566341
578	390.4764519
579	390.2711813
580	390.1201633
581	389.9665784
582	389.8337176
583	389.5917385
584	389.4385876
585	389.2904233
586	389.0948318
587	388.9250124
588	388.7413506
589	388.5815473
590	388.4434871
591	388.2992555
592	388.1328604
593	387.9208926
594	387.7795899
595	387.6507071
596	387.4246168
597	387.16486
598	386.9951253
599	386.7644321
600	386.5784333
601	386.3783556
602	386.164617
603	386.0454743
604	385.840282
605	385.7196288
606	385.5573835
607	385.4502813
608	385.3076609
609	385.2000399
610	385.1066367
611	384.996184
612	384.8350128
613	384.6514745
614	384.5142312
615	384.3295858
616	384.1492297
617	383.990342
618	383.7382884
619	383.5834269
620	383.3519222
621	383.2411363
622	383.1056486
623	382.9637505
624	382.8052199
625	382.6347248
626	382.4935177
627	382.3329313
628	382.1910045
629	382.0735303
630	381.947115
631	381.7087063
632	381.628423
633	381.4600034
634	381.2764044
635	381.1714403
636	381.0750406
637	380.8595138
638	380.7602864
639	380.5647708
640	380.394498
641	380.2577959
642	380.1276253
643	379.9971891
644	379.779177
645	379.6224789
646	379.3849733
647	379.2554385
648	379.1012244
649	378.9516618
650	378.8273154
651	378.7182468
652	378.5046474
653	378.3946209
654	378.1867464
655	378.0588338
656	377.8603653
657	377.7143857
658	377.602582
659	377.4915584
660	377.3330676
661	377.225494
662	377.0707616
663	376.9052668
664	376.7917605
665	376.6367653
666	376.5358684
667	376.3600276
668	376.2330604
669	376.1145432
670	375.9400727
671	375.8448563
672	375.6775959
673	375.5405927
674	375.4084921
675	375.2941265
676	375.1730927
677	375.08488
678	374.8708721
679	374.7295709
680	374.6880184
681	374.4956196
682	374.3773966
683	374.284541
684	374.1258064
685	374.0107336
686	373.8989678
687	373.7604101
688	373.6010756
689	373.4970305
690	373.3547542
691	373.1652785
692	373.0211696
693	372.8891324
694	372.7755059
695	372.6530669
696	372.5117977
697	372.3917419
698	372.2841689
699	372.1491927
700	371.9819724
701	371.7790945
702	371.5922904
703	371.403694
704	371.2772857
705	371.1874586
706	371.0644671
707	370.8178634
708	370.6780211
709	370.5206335
710	370.3617059
711	370.1365975
712	370.0093425
713	369.8916825
714	369.7648584
715	369.6144462
716	369.4219597
717	369.3340383
718	369.2366544
719	369.0548472
720	368.906645
721	368.6996777
722	368.4673477
723	368.3011838
724	368.1999069
725	368.0234271
726	367.9365763
727	367.7983051
728	367.663636
729	367.5312108
730	367.4257997
731	367.2146831
732	367.0898975
733	366.969679
734	366.8254773
735	366.6786284
736	366.5772553
737	366.4372273
738	366.3252005
739	366.1798265
740	365.9805592
741	365.8230564
742	365.6938923
743	365.5445702
744	365.4785946
745	365.3243703
746	365.2440101
747	365.1274503
748	365.0306235
749	364.8921876
750	364.7367537
751	364.5782743
752	364.4385334
753	364.3475877
754	364.1897045
755	364.1002336
756	364.0026535
757	363.8730235
758	363.6825232
759	363.5919514
760	363.4612123
761	363.3789681
762	363.2509204
763	363.1264748
764	363.0003656
765	362.7923612
766	362.7264101
767	362.5923523
768	362.535411
769	362.4545239
770	362.3491795
771	362.2147833
772	362.0721567
773	361.9151749
774	361.7863339
775	361.7148483
776	361.5887886
777	361.4811783
778	361.3634149
779	361.2051128
780	361.10885
781	360.9869572
782	360.8394566
783	360.7495315
784	360.6444026
785	360.5540007
786	360.4301575
787	360.3470078
788	360.208236
789	360.0781295
790	359.9554616
791	359.8188856
792	359.7130224
793	359.6376426
794	359.509003
795	359.3506
796	359.2384115
797	359.1509796
798	359.0418176
799	358.8654714
800	358.680271
801	358.5708441
802	358.4565786
803	358.3338844
804	358.2255327
805	358.1545764
806	358.0536371
807	357.8483128
808	357.7454795
809	357.6336729
810	357.5597971
811	357.4579633
812	357.2930351
813	357.2000017
814	357.0704857
815	356.9718873
816	356.8560769
817	356.7493206
818	356.6429218
819	356.5027676
820	356.3831784
821	356.2505005
822	356.1825085
823	356.0948372
824	356.0042105
825	355.9360038
826	355.857998
827	355.7307502
828	355.6232634
829	355.4961226
830	355.4117635
831	355.2544881
832	355.1231352
833	355.0493855
834	354.9153582
835	354.8146182
836	354.6973836
837	354.590865
838	354.4871804
839	354.2885227
840	354.1820841
841	354.1062794
842	354.004237
843	353.9274053
844	353.841506
845	353.7780849
846	353.6553238
847	353.4861621
848	353.2997578
849	353.201183
850	353.094334
851	352.9523772
852	352.835859
853	352.7226861
854	352.6262191
855	352.4825794
856	352.4003644
857	352.3284161
858	352.1394237
859	352.0257017
860	351.9324532
861	351.8369162
862	351.7219422
863	351.6113988
864	351.5346253
865	351.372046
866	351.2284464
867	351.1690137
868	351.0814073
869	351.0030229
870	350.8983316
871	350.7849326
872	350.7048659
873	350.6266797
874	350.4999698
875	350.4187776
876	350.3293856
877	350.2450515
878	350.1548148
879	350.0088015
880	349.9435952
881	349.860698
882	349.7881663
883	349.6737019
884	349.5930704
885	349.4991805
886	349.3938432
887	349.3047521
888	349.2423626
889	349.1127776
890	348.9618676
891	348.8722192
892	348.8011327
893	348.7328421
894	348.6292053
895	348.5590747
896	348.4511599
897	348.3825305
898	348.3254491
899	348.2051152
